COUNTY_NAME,MUNICIPALITY,MUNICIPALITY_NAME,VOTINGDISTRICT,VOTINGDISTRIC_NAME,VALID_VOTES,VOTES,ELIGIBLE_VOTERS,ELECTION_PARTICIPATION,M,C,L,KD,S,V,MP,SD,FI,AfS,BLANK
Stockholms län,0180,Stockholm,01800713,Matteus 13 Rörstrand Ö,1068,1075,1234,87.12,29.96,15.64,11.8,6.46,12.92,7.3,7.77,6.74,0.37,0.37,0.47
Stockholms län,0180,Stockholm,01800714,Matteus 14 Birkastan S,1147,1153,1319,87.41,32.69,12.12,11.86,6.63,14.21,8.2,6.19,6.71,0.44,0.35,0.35
Stockholms län,0180,Stockholm,01800715,Matteus 15 Rörstrand V,1161,1168,1313,88.96,29.37,13.87,13.18,6.2,13.95,7.58,6.72,7.24,0.6,0.34,0.51
Stockholms län,0180,Stockholm,01800716,Matteus 16 Birkastan V,1203,1205,1394,86.44,32.17,14.46,11.31,4.9,16.46,6.48,6.98,5.9,0.42,0.33,0.08
Stockholms län,0180,Stockholm,01800717,Matteus 17 Kv Skålen-Koppen,1193,1199,1390,86.26,23.05,12.41,11.48,4.95,18.36,10.9,9.39,7.71,0.59,0.59,0.42
Stockholms län,0180,Stockholm,01800718,Matteus 18 Norrtull,1187,1191,1399,85.13,29.23,12.64,13.14,4.55,15.16,6.91,6.49,10.19,0.59,0.59,0.34
Stockholms län,0180,Stockholm,01800901,Engelbrekt 1 Humlegården,1322,1324,1640,80.73,42.59,10.44,9.68,9.38,8.02,3.1,2.57,12.86,0.3,0.68,0.15
Stockholms län,0180,Stockholm,01800902,Engelbrekt 2 Engelbrektsgatan mfl,1256,1256,1430,87.83,48.09,7.48,10.99,7.8,7.25,2.39,3.18,11.39,0.16,0.64,
Stockholms län,0180,Stockholm,01800903,Engelbrekt 3 Drott Kristinas väg mfl,764,771,950,81.16,28.27,10.86,9.16,8.12,14.66,9.82,6.68,10.47,0.79,0.26,0.13
Stockholms län,0180,Stockholm,01800904,Engelbrekt 4 Villastaden N,1245,1247,1452,85.88,47.39,8.84,11.57,9.8,5.7,2.09,2.81,10.28,0.8,0.24,0.16
Stockholms län,0180,Stockholm,01800905,Engelbrekt 5 Eriksberg,1329,1334,1523,87.59,45.67,9.26,11.36,9.78,5.42,2.48,3.54,11.29,0.08,0.75,0.22
Stockholms län,0180,Stockholm,01800906,Engelbrekt 6 Lärkstan,1454,1456,1664,87.5,42.5,10.25,12.38,11.69,6.53,2.34,3.51,9.56,0.07,0.41,0.07
Stockholms län,0180,Stockholm,01800907,Engelbrekt 7 Kv Trasten mfl,995,1001,1139,87.88,37.19,12.96,13.77,7.24,11.06,4.62,3.72,8.54,0.2,0.2,0.2
Stockholms län,0180,Stockholm,01800908,Engelbrekt 8 Roslagstull,832,834,997,83.65,19.35,10.22,11.18,4.09,18.51,13.46,8.89,10.7,1.08,0.48,0.24
Stockholms län,0180,Stockholm,01800909,Engelbrekt 9 Hjorthagen C,980,986,1165,84.64,16.02,8.57,8.67,3.88,22.96,16.33,10,10.82,0.51,0.82,0.41
Stockholms län,0180,Stockholm,01800910,Engelbrekt 10 Hjorthagen V-Värtahamn,659,661,749,88.25,26.25,15.78,8.8,4.7,12.9,11.38,10.47,7.89,0.61,0.46,0.3
Stockholms län,0180,Stockholm,01800911,Engelbrekt 11 Lappkärrsberget,511,513,661,77.61,13.89,10.76,8.81,4.5,15.46,22.31,13.5,6.46,1.57,1.17,0.39
Stockholms län,0180,Stockholm,01800912,Engelbrekt 12 Frescati,829,834,969,86.07,19.66,12.3,10.86,4.83,20.39,9.41,13.03,6.15,0.48,0.6,0.48
Stockholms län,0180,Stockholm,01800913,Engelbrekt 13 Kv Beckasinen mfl,1087,1095,1308,83.72,31.74,13.52,10.86,7.27,12.7,5.06,6.9,10.4,0.55,0.64,0.27
Stockholms län,0180,Stockholm,01800914,Engelbrekt 14 Husarviken,1115,1120,1200,93.33,34.8,15.43,10.22,5.83,12.56,6.73,5.92,7,0.99,0.27,0.45
Stockholms län,0180,Stockholm,01800915,Engelbrekt 15 Storängstorget,1207,1212,1290,93.95,31.48,15.49,11.43,6.13,14.75,5.14,8.2,5.88,,0.75,0.41
Stockholms län,0180,Stockholm,01800916,Engelbrekt 16 Stålklockan,1463,1469,1589,92.45,30.76,12.17,9.64,7.04,12.65,8.13,8.41,8.61,0.75,0.82,0.27
Stockholms län,0180,Stockholm,01800917,Engelbrekt 17 Körsbärsvägen mfl,964,965,1123,85.93,24.27,11.41,9.44,5.29,17.12,10.17,9.96,8.71,1.04,0.41,0.1
Stockholms län,0180,Stockholm,01801001,Hedvig Eleonora 1 Kv Rådjuret mfl,1155,1156,1413,81.81,45.71,9,10.56,10.13,7.1,3.12,3.98,9.09,0.35,0.52,0.09
Stockholms län,0180,Stockholm,01801002,Hedvig Eleonora 2 Kv Bävern mfl,1082,1086,1279,84.91,41.22,7.86,11,12.94,6.93,4.62,2.96,11.46,0.37,0.09,0.28
Stockholms län,0180,Stockholm,01801003,Hedvig Eleonora 3 Karlav. mellan mfl,963,968,1168,82.88,43.51,7.17,9.03,11.11,8.62,2.6,3.63,13.4,0.1,0.21,0.31
Stockholms län,0180,Stockholm,01801004,Hedvig Eleonora 4 Nybergsgatan mfl,1018,1020,1177,86.66,43.91,7.76,11.49,10.02,8.94,3.14,3.44,9.82,0.69,0.39,0.2
Stockholms län,0180,Stockholm,01801005,Hedvig Eleonora 5 Östermalmstorg,878,883,1104,79.98,43.05,10.02,10.14,9.23,8.2,2.16,2.73,12.76,0.34,0.23,0.45
Stockholms län,0180,Stockholm,01801006,Hedvig Eleonora 6 Nybroplan,1112,1114,1324,84.14,42,8.81,9.17,9.98,7.46,2.88,2.88,14.57,0.72,0.45,0.18
Stockholms län,0180,Stockholm,01801007,Hedvig Eleonora 7 Tyskbagarområdet,850,850,1026,82.85,45.53,7.29,10.82,10,8.47,3.53,3.06,10.47,0.12,,
Stockholms län,0180,Stockholm,01801008,Hedvig Eleonora 8 Kv Guldfisken mfl,971,972,1110,87.57,45.31,10.3,10.09,9.68,6.59,2.47,3.09,11.02,0.21,0.41,0.1
Stockholms län,0180,Stockholm,01801101,Oscar 1 Djurgården,644,648,858,75.52,31.37,9.63,9.01,8.23,15.22,7.45,4.66,13.2,0.16,,0.46
Stockholms län,0180,Stockholm,01801102,Oscar 2 Garnisionen-Diplomatstaden,806,807,942,85.67,53.85,7.94,7.69,11.66,4.22,1.86,2.23,10.3,,,0.12
Stockholms län,0180,Stockholm,01801103,Oscar 3 Strandvägen mellersta mfl,1197,1199,1429,83.9,49.62,8.19,8.77,10.19,5.18,2.26,2.76,11.61,0.42,0.58,0.17
Stockholms län,0180,Stockholm,01801104,Oscar 4 Storgatan-Grevgatan mfl,1280,1280,1498,85.45,45.16,9.38,8.67,10.7,7.5,2.5,3.05,11.72,0.08,0.55,
Stockholms län,0180,Stockholm,01801105,Oscar 5 Strandvägen Ö mfl,1277,1279,1509,84.76,44.79,7.75,10.1,12.45,6.34,2.51,2.27,12.22,0.39,0.86,0.08
Stockholms län,0180,Stockholm,01801106,Oscar 6 Karlaplan S,1326,1330,1520,87.5,44.49,9.8,10.41,9.88,6.71,2.79,2.71,12.14,0.08,0.6,0.23
Stockholms län,0180,Stockholm,01801107,Oscar 7 Karlaplan V,1179,1183,1418,83.43,46.06,7.8,10.09,8.4,8.06,2.71,2.71,12.89,0.17,0.68,0.17
Stockholms län,0180,Stockholm,01801108,Oscar 8 Fältöversten mfl,1187,1190,1383,86.04,40.02,7.58,10.53,10.45,8.93,3.03,3.12,15.5,0.08,0.17,0.25
Stockholms län,0180,Stockholm,01801109,Oscar 9 Gustav Adolfsparken,1317,1321,1496,88.3,35.46,8.96,11.31,7.14,14.81,3.64,6.3,10.48,0.3,0.38,0.23
Stockholms län,0180,Stockholm,01801110,Oscar 10 Karlaplan N,934,936,1089,85.95,52.25,6.42,11.13,10.49,4.39,1.28,1.71,10.81,0.21,0.64,0.21
Stockholms län,0180,Stockholm,01801111,Oscar 11 Artillerigatan N mfl,1336,1343,1538,87.32,34.66,11.75,11.68,7.86,12.43,4.42,4.72,11,0.45,0.67,0.45
Stockholms län,0180,Stockholm,01801112,Oscar 12 Tessinparken V,960,963,1116,86.29,34.69,12.29,10.73,8.54,12.4,3.96,4.69,10.42,0.73,0.63,0.21
Stockholms län,0180,Stockholm,01801113,Oscar 13 Olaus Petris park mfl,1113,1120,1326,84.46,33.51,13.48,11.95,6.38,13.21,5.48,5.39,9.43,0.09,0.54,0.54
Stockholms län,0180,Stockholm,01801114,Oscar 14 Tessinparken S,1376,1378,1580,87.22,38.66,9.74,10.25,7.99,12.43,3.71,4.51,11.7,0.44,0.22,0.07
Stockholms län,0180,Stockholm,01801115,Oscar 15 Brantingsgatan mfl,812,816,952,85.71,30.42,9.98,11.45,7.76,14.29,7.39,6.53,10.47,0.25,0.62,0.49
Stockholms län,0180,Stockholm,01801116,Oscar 16 Rindögatan mfl,1087,1091,1264,86.31,33.03,10.95,11.96,6.16,12.51,4.97,6.62,11.5,0.37,0.74,0.37
Stockholms län,0180,Stockholm,01801117,Oscar 17 Starrängsringen mfl,1300,1305,1443,90.44,35.23,11.38,14.08,9.08,12.31,3.46,4.77,8.23,0.38,0.23,0.38
Stockholms län,0180,Stockholm,01801118,Oscar 18 Studentbacken mfl,1055,1056,1233,85.64,31.75,11.09,9.67,6.64,14.79,8.44,7.87,7.87,0.28,0.57,0.09
Stockholms län,0180,Stockholm,01801119,Oscar 19 Sandhamnsgatan mfl,1245,1251,1482,84.41,21.04,8.92,7.39,5.7,22.33,14.38,7.79,10.04,0.72,0.4,0.4
Stockholms län,0180,Stockholm,01801120,Oscar 20 Smedsbacken,1134,1138,1342,84.8,27.6,12.7,10.23,7.85,12.96,8.2,6,12.43,1.06,0.44,0.35
Stockholms län,0180,Stockholm,01801121,Oscar 21 Ladugårdsgärdet,1420,1426,1609,88.63,30.49,12.68,12.96,8.45,12.11,5.56,6.83,9.37,0.49,0.21,0.42
Stockholms län,0180,Stockholm,01801122,Oscar 22 Kampementsbacken mfl,1300,1304,1527,85.4,32.31,13.46,13,7.15,14.31,4.38,6.31,8.31,0.23,0.08,0.23
Stockholms län,0180,Stockholm,01801123,Oscar 23 Tessinparken Ö,1278,1282,1441,88.97,35.76,9.94,13.85,7.43,10.17,3.76,5.4,11.82,0.47,0.78,0.31
Stockholms län,0180,Stockholm,01801124,Oscar 24 Wittstocksgatan mfl,1136,1138,1291,88.15,44.19,9.42,12.24,8.45,9.15,2.82,2.46,10.04,0.26,0.35,0.09
Stockholms län,0180,Stockholm,01801301,Maria 1 Ivar Lo:s park mfl,1222,1226,1550,79.1,19.23,10.15,10.31,3.19,21.52,16.04,10.47,6.96,0.82,0.57,0.33
Stockholms län,0180,Stockholm,01801302,Maria 2 Mariaberget V,1050,1055,1216,86.76,17.9,10.67,8.76,4.38,20.95,15.71,12.86,6.76,0.67,0.48,0.47
Stockholms län,0180,Stockholm,01801303,Maria 3 Mariatorget V,1132,1138,1266,89.89,17.49,8.48,8.57,3.27,23.23,17.58,11.4,7.6,0.97,0.35,0.53
Stockholms län,0180,Stockholm,01801304,Maria 4 Bergsgruvan,1160,1164,1306,89.13,13.19,9.48,7.84,2.93,24.91,19.74,11.9,8.36,0.86,0.34,0.34
Stockholms län,0180,Stockholm,01801305,Maria 5 Mariatorget S,1254,1258,1428,88.1,17.46,10.21,8.05,4.55,23.68,17.3,11.64,5.66,0.8,0.32,0.32
Stockholms län,0180,Stockholm,01801306,Maria 6 Mariatorget C,914,919,1037,88.62,20.13,10.72,8.21,4.49,22.54,14.11,11.71,6.78,0.88,0.22,0.44
Stockholms län,0180,Stockholm,01801307,Maria 7 Skaraborgsgatan mfl,1000,1003,1110,90.36,20.4,7.7,10.4,3.9,24.1,12.1,11,9,0.4,0.6,0.3
Stockholms län,0180,Stockholm,01801308,Maria 8 Södra station N,1104,1113,1299,85.68,13.77,8.88,7.16,3.53,24.28,20.2,11.96,8.06,0.91,0.36,0.54
Stockholms län,0180,Stockholm,01801309,Maria 9 Södra station S,969,976,1111,87.85,15.79,6.4,6.91,4.02,25.49,20.64,11.04,8.57,0.72,,0.51
Stockholms län,0180,Stockholm,01801310,Maria 10 Södra station Ö,1217,1228,1372,89.5,20.38,7.4,12.16,5.42,22.93,11.67,9.7,8.71,0.41,0.49,0.81
Stockholms län,0180,Stockholm,01801311,Maria 11 Södra station V,1111,1116,1275,87.53,17.19,7.2,8.19,3.15,24.57,15.66,10.35,11.88,0.63,0.27,0.36
Stockholms län,0180,Stockholm,01801312,Maria 12 Fredmansgatan mfl,1062,1067,1230,86.75,15.25,9.6,7.72,3.77,22.79,18.17,12.99,8.47,0.66,0.19,0.47
Stockholms län,0180,Stockholm,01801313,Maria 13 Mariaberget Ö,974,980,1135,86.34,14.17,8.42,8.62,2.46,25.56,17.97,12.11,8.52,1.03,0.1,0.31
Stockholms län,0180,Stockholm,01801401,Högalid 1 Reimersholme N-Långholmen,790,794,1044,76.05,12.78,8.35,8.73,2.66,25.06,17.59,16.2,6.84,0.89,0.51,0.38
Stockholms län,0180,Stockholm,01801402,Högalid 2 Reimersholme S,1075,1082,1202,90.02,13.67,6.6,9.02,4.74,28.47,14.79,15.81,5.49,0.37,0.19,0.65
Stockholms län,0180,Stockholm,01801403,Högalid 3 Heleneborgsgatan N,1172,1182,1344,87.95,16.38,10.07,7.34,4.18,23.55,15.27,11.86,9.04,1.02,0.43,0.68
Stockholms län,0180,Stockholm,01801404,Högalid 4 Högalidsgatan Ö mfl,1016,1018,1153,88.29,15.16,12.3,8.37,2.85,21.46,16.44,17.22,4.53,0.79,0.2,0.2
Stockholms län,0180,Stockholm,01801405,Högalid 5 Bergsund S,1086,1095,1283,85.35,13.35,11.6,5.89,3.13,20.26,21.36,12.43,8.66,1.38,0.64,0.55
Stockholms län,0180,Stockholm,01801406,Högalid 6 Pålsundsparken,811,816,920,88.7,16.15,12.21,5.92,2.96,21.95,17.76,14.18,6.17,1.11,0.62,0.37
Stockholms län,0180,Stockholm,01801407,Högalid 7 Hornstull,1359,1365,1580,86.39,15.16,10.08,5.67,2.65,22.59,19.94,10.3,11.41,0.66,0.44,0.44
Stockholms län,0180,Stockholm,01801408,Högalid 8 Bergsund N,1053,1062,1244,85.37,12.35,11.3,6.17,2.37,24.12,20.89,12.25,7.88,0.95,0.57,0.56
Stockholms län,0180,Stockholm,01801409,Högalid 9 Högalidsparken,1386,1391,1587,87.65,15.66,11.9,8.3,3.54,21.57,16.59,13.35,7.14,1.01,0.43,0.36
Stockholms län,0180,Stockholm,01801410,Högalid 10 Drakenberg,1248,1252,1469,85.23,12.34,8.49,6.33,3.93,27.4,17.63,12.58,9.29,1.28,0.32,0.32
Stockholms län,0180,Stockholm,01801411,Högalid 11 Zinkensdamm N,935,944,1148,82.23,14.87,5.88,5.45,3.96,26.52,18.07,8.77,14.33,0.86,0.53,0.95
Stockholms län,0180,Stockholm,01801412,Högalid 12 Skinnarviksparken,949,952,1077,88.39,18.12,9.27,8.64,3.27,23.6,16.33,10.33,8.96,0.63,0.32,0.21
Stockholms län,0180,Stockholm,01801413,Högalid 13 Zinkensdamm Ö,1018,1020,1180,86.44,19.35,10.61,9.14,5.6,23.87,13.95,9.33,6.39,0.79,0.49,0.2
Stockholms län,0180,Stockholm,01801414,Högalid 14 Zinkensdamm IP,970,974,1113,87.51,13.4,9.69,8.25,2.89,26.6,18.45,13.4,5.88,0.62,0.31,0.41
Stockholms län,0180,Stockholm,01801415,Högalid 15 Rackarbergen,903,909,1036,87.74,12.4,7.09,5.2,3.54,24.14,26.36,10.19,8.64,1.44,0.33,0.66
Stockholms län,0180,Stockholm,01801416,Högalid 16 Kv Svärdet-Skottet,1064,1072,1239,86.52,15.51,6.39,6.39,3.76,27.91,17.95,8.18,12.22,0.85,0.09,0.47
Stockholms län,0180,Stockholm,01801417,Högalid 17 Samarittäppan,1047,1055,1217,86.69,16.24,9.74,6.3,3.82,22.45,19.68,10.03,9.84,0.76,0.76,0.76
Stockholms län,0180,Stockholm,01801418,Högalid 18 Lundagatan S mfl,942,944,1112,84.89,12.95,8.92,6.69,4.78,25.48,20.59,9.34,8.7,0.85,0.21,0.21
Stockholms län,0180,Stockholm,01801419,Högalid 19 Heleneborg,892,892,981,90.93,15.25,11.43,7.17,3.03,23.77,17.04,15.47,5.49,0.45,0.11,
Stockholms län,0180,Stockholm,01801420,Högalid 20 Folkskolegatan mfl,905,912,1076,84.76,13.04,9.17,6.19,2.54,24.2,23.09,12.04,6.41,1.88,0.66,0.44
Stockholms län,0180,Stockholm,01801421,Högalid 21 Tanto,943,950,1107,85.82,15.16,7.21,10.18,3.82,27.68,15.06,13.68,6.36,0.21,0.42,0.74
Stockholms län,0180,Stockholm,01801422,Högalid 22 Tobaksmonopolet,961,967,1068,90.54,14.67,10.41,8.64,3.02,25.39,17.9,10.82,6.97,1.56,,0.52
Stockholms län,0180,Stockholm,01801501,Katarina 1 Björns Trädgård,1359,1366,1724,79.23,17.44,10.6,8.24,3.83,21.63,16.78,10.52,9.27,0.88,0.07,0.44
Stockholms län,0180,Stockholm,01801502,Katarina 2 Mosebacke,1233,1241,1402,88.52,16.95,12.17,8.43,5.92,21.9,14.68,9,9.57,0.49,0.32,0.64
Stockholms län,0180,Stockholm,01801503,Katarina 3 Katarina N,1195,1202,1365,88.06,17.24,7.7,8.28,3.93,22.93,16.74,12.8,7.87,1,0.33,0.58
Stockholms län,0180,Stockholm,01801504,Katarina 4 Axel Landquists park,1244,1250,1432,87.29,16.96,9.16,6.43,2.73,24.92,18.17,12.54,7.32,0.8,0.16,0.32
Stockholms län,0180,Stockholm,01801505,Katarina 5 Bondegatan V mfl,1176,1186,1412,83.99,15.65,9.86,8.84,3.83,23.47,17.52,10.29,8.93,0.6,0.26,0.76
Stockholms län,0180,Stockholm,01801506,Katarina 6 Nytorgsg-Bondeg mfl,1357,1364,1502,90.81,17.02,11.35,8.18,3.91,24.39,15.18,10.61,8.03,0.74,0.15,0.44
Stockholms län,0180,Stockholm,01801507,Katarina 7 Kv Linjalen mfl,797,813,1143,71.13,12.17,2.13,4.89,2.26,27.48,26.22,7.78,15.43,1,0.25,1.6
Stockholms län,0180,Stockholm,01801508,Katarina 8 Medborgarplatsen-Skrapan,1022,1025,1138,90.07,16.44,7.53,8.9,4.89,18.88,22.8,10.57,6.16,1.66,0.59,0.29
Stockholms län,0180,Stockholm,01801509,Katarina 9 Helgalunden,1162,1169,1314,88.96,17.3,9.38,7.49,2.93,22.38,16.61,12.56,8.95,1.29,0.34,0.51
Stockholms län,0180,Stockholm,01801510,Katarina 10 Kv Ingenjören-Ritaren,940,943,1041,90.59,17.98,8.51,6.81,4.15,24.57,17.23,11.91,7.66,0.21,0.53,0.32
Stockholms län,0180,Stockholm,01801511,Katarina 11 Hallandsgatan mfl,1118,1121,1267,88.48,15.83,9.84,8.5,3.76,23.7,19.23,10.2,6.89,0.63,0.18,0.27
Stockholms län,0180,Stockholm,01801512,Katarina 12 Eriksdal V,777,778,881,88.31,14.16,8.37,7.34,3.35,25.74,17.89,11.84,8.88,0.64,1.29,0.13
Stockholms län,0180,Stockholm,01801513,Katarina 13 Rosenlund,1171,1175,1402,83.81,11.27,5.38,7.34,4.61,31.08,20.67,8.37,9.22,0.6,0.51,0.34
Stockholms län,0180,Stockholm,01801514,Katarina 14 Bjurholmsplan mfl,1382,1387,1570,88.34,13.1,10.64,7.67,3.26,24.02,19.61,11.94,7.81,0.51,0.51,0.22
Stockholms län,0180,Stockholm,01801515,Katarina 15 Ölandsgatan mfl,1051,1054,1302,80.95,14.65,8.28,7.71,5.61,21.98,18.84,10.09,11.04,0.57,0.57,0.28
Stockholms län,0180,Stockholm,01801516,Katarina 16 Blekingegatan Ö mfl,1373,1381,1582,87.29,15.95,8.16,6.99,3.13,26.88,17.55,9.4,9.61,0.87,0.44,0.58
Stockholms län,0180,Stockholm,01801517,Katarina 17 Gotlandsgatan Ö mfl,1108,1112,1290,86.2,18.59,9.12,8.94,2.98,24.55,16.25,11.64,6.05,0.72,0.54,0.27
Stockholms län,0180,Stockholm,01801518,Katarina 18 Nytorget,1089,1096,1293,84.76,14.6,10.1,7.07,3.12,25.34,19.28,10.74,7.53,0.83,0.55,0.64
Stockholms län,0180,Stockholm,01801519,Katarina 19 Nackas hörna,1358,1368,1577,86.75,15.02,12.3,7.51,3.31,23.93,18.63,10.6,6.77,0.96,0.37,0.51
Stockholms län,0180,Stockholm,01801520,Katarina 20 Ringen,1232,1240,1453,85.34,13.96,6.41,7.63,4.71,29.79,16.4,7.14,12.18,1.14,0.08,0.65
Stockholms län,0180,Stockholm,01801521,Katarina 21 Fatburen S,1013,1019,1171,87.02,15.4,8.98,8.79,2.86,22.7,19.35,11.35,9.18,0.49,0.2,0.59
Stockholms län,0180,Stockholm,01801522,Katarina 22 Eriksdal Ö,836,845,965,87.56,16.39,6.94,7.42,3.83,23.21,21.05,8.49,10.41,0.96,0.6,1.07
Stockholms län,0180,Stockholm,01801701,Sofia 1 Mandelparken,1347,1352,1611,83.92,21.53,9.21,11.14,4.75,23.24,8.09,11.36,8.83,0.52,0.52,0.3
Stockholms län,0180,Stockholm,01801702,Sofia 2 Åsöberget,1079,1089,1238,87.96,13.07,7.6,7.14,4.54,23.08,22.43,12.14,7.69,1.3,0.37,0.92
Stockholms län,0180,Stockholm,01801703,Sofia 3 Vita berget,1277,1286,1454,88.45,14.88,10.57,6.66,4.23,24.35,16.84,11.59,8.54,1.33,0.08,0.62
Stockholms län,0180,Stockholm,01801704,Sofia 4 Stigbergsparken,1196,1199,1370,87.52,16.22,11.12,8.86,4.26,20.32,18.9,11.2,7.86,0.92,0.08,0.25
Stockholms län,0180,Stockholm,01801705,Sofia 5 Sågargatan mfl,1228,1235,1420,86.97,15.88,9.28,7.17,3.26,24.76,18.81,11.81,6.68,1.06,0.33,0.49
Stockholms län,0180,Stockholm,01801706,Sofia 6 Luma,1246,1254,1377,91.07,21.59,13.88,8.51,4.17,20.47,12.68,11.24,5.94,0.56,0.08,0.56
Stockholms län,0180,Stockholm,01801707,Sofia 7 Kv Vitbetan,1039,1044,1211,86.21,13.28,10.78,6.26,2.6,22.23,19.83,14.44,7.8,1.44,0.38,0.38
Stockholms län,0180,Stockholm,01801708,Sofia 8 Hammarby Allé Ö,991,996,1122,88.77,25.83,11.71,9.99,4.94,21.7,6.96,9.18,8.38,0.3,0.1,0.4
Stockholms län,0180,Stockholm,01801709,Sofia 9 Skanstull,1368,1376,1577,87.25,17.62,9.94,7.16,4.02,23.83,16.74,10.96,8.11,1.02,,0.51
Stockholms län,0180,Stockholm,01801710,Sofia 10 Vintertullen,1095,1100,1189,92.51,16.99,8.4,11.42,5.02,30.32,10.05,10.32,6.21,0.46,0.18,0.45
Stockholms län,0180,Stockholm,01801711,Sofia 11 Barnängen,1389,1397,1547,90.3,14.25,6.19,7.27,3.17,26.06,22.53,10.37,8.28,0.5,0.5,0.29
Stockholms län,0180,Stockholm,01801712,Sofia 12 Danviksklippan mfl,901,907,997,90.97,25.19,12.21,7.55,4.44,20.09,11.54,7.88,9.66,0.55,,0.44
Stockholms län,0180,Stockholm,01801713,Sofia 13 Sickla udde,1076,1080,1190,90.76,31.88,12.36,12.27,4.46,16.36,4.37,9.39,7.62,0.37,0.46,0.37
Stockholms län,0180,Stockholm,01801714,Sofia 14 Sickla kanal,1212,1221,1390,87.84,25.41,11.3,10.89,5.53,18.73,8.42,8.5,9.32,0.5,0.58,0.57
Stockholms län,0180,Stockholm,01801715,Sofia 15 Mårtensdal,1359,1362,1458,93.42,33.63,14.79,9.35,3.46,19.43,5.22,7.43,5.3,0.59,0.29,0.15
Stockholms län,0180,Stockholm,01801716,Sofia 16 Sickla Park,1117,1119,1221,91.65,24.44,14.15,10.74,4.12,20.59,8.5,7.7,8.33,0.45,0.27,0.18
Stockholms län,0180,Stockholm,01801717,Sofia 17 Lugnet,1080,1084,1186,91.4,26.2,14.35,8.61,5.19,20.19,7.41,7.87,9.26,0.28,0.37,0.37
Stockholms län,0180,Stockholm,01801718,Sofia 18 Rutger Fuchsgatan mfl,932,939,1100,85.36,15.02,7.73,6.01,4.08,25.21,18.35,10.19,11.05,0.75,0.54,0.64
Stockholms län,0180,Stockholm,01801719,Sofia 19 Blecktornsområdet,1256,1261,1394,90.46,11.54,8.28,7.4,3.03,30.1,17.99,11.39,8.04,1.27,0.16,0.24
Stockholms län,0180,Stockholm,01801720,Sofia 20 Klippgatan mfl,1161,1164,1339,86.93,13.95,10.42,7.67,2.41,20.5,19.81,15.5,6.72,2.07,0.09,0.26
Stockholms län,0180,Stockholm,01801721,Sofia 21 Lumabryggan,1118,1126,1216,92.6,25.31,14.22,8.77,4.38,21.65,8.05,8.77,7.51,0.45,0.36,0.53
Stockholms län,0180,Stockholm,01801722,Sofia 22 Hammarbyterassen,1244,1247,1347,92.58,25.88,9.41,9,3.54,26.13,8.52,9,7.56,0.08,0.16,0.24
Stockholms län,0180,Stockholm,01801723,Sofia 23 Henriksdal,883,888,964,92.12,34.09,11.21,9.06,5.66,15.86,6.23,7.81,9.17,0.34,0.11,0.56
Stockholms län,0180,Stockholm,01801801,Kungsholm 1 Ture Nermans gränd mfl,1157,1163,1476,78.79,28,12.88,10.54,6.74,17.46,7.09,6.74,9.08,0.61,0.35,0.43
Stockholms län,0180,Stockholm,01801802,Kungsholm 2 Pontonjärparken,1056,1061,1216,87.25,30.4,11.36,12.22,6.16,15.06,8.24,5.59,9.38,0.76,0.09,0.38
Stockholms län,0180,Stockholm,01801803,Kungsholm 3 Celsiusgatan mfl,1065,1097,1307,83.93,27.7,15.77,10.8,4.69,16.43,8.64,6.67,7.89,0.66,0.38,0.18
Stockholms län,0180,Stockholm,01801804,Kungsholm 4 S:t Eriksområdet,1366,1370,1519,90.19,32.72,14.49,13.84,5.64,14.57,4.03,6.81,7.03,0.29,0.07,0.29
Stockholms län,0180,Stockholm,01801805,Kungsholm 5 Kronoberg,1030,1037,1180,87.88,26.7,12.82,10,5.63,17.57,8.54,6.8,10,0.49,0.39,0.68
Stockholms län,0180,Stockholm,01801806,Kungsholm 6 Kungsholmstorg V,935,938,1085,86.45,29.3,12.19,10.91,4.81,16.9,5.45,5.78,12.73,0.75,0.32,0.32
Stockholms län,0180,Stockholm,01801807,Kungsholm 7 Kungsholmstorg Ö,1023,1026,1143,89.76,35.09,13.1,11.73,7.62,13.49,4.79,4.2,9.29,0.2,0.29,0.19
Stockholms län,0180,Stockholm,01801808,Kungsholm 8 Piperska muren,1403,1408,1572,89.57,32.57,12.76,10.41,6.41,15.47,6.56,7.41,6.84,0.57,0.5,0.36
Stockholms län,0180,Stockholm,01801809,Kungsholm 9 Kungsklippan mfl,1278,1284,1515,84.75,30.59,12.91,11.19,4.77,16.59,6.34,6.57,9.31,0.55,0.23,0.47
Stockholms län,0180,Stockholm,01801810,Kungsholm 10 Ragnar Östbergs plan,1031,1036,1284,80.69,28.42,10.96,11.83,6.11,18.14,6.3,6.89,9.6,0.68,0.19,0.29
Stockholms län,0180,Stockholm,01801811,Kungsholm 11 Barnhusviken,1123,1132,1262,89.7,29.03,10.33,13.89,6.23,16.65,7.03,6.68,9.26,0.09,0.36,0.8
Stockholms län,0180,Stockholm,01801812,Kungsholm 12 Justitiabrunnen,1053,1058,1203,87.95,29.25,13.2,11.68,7.12,15.29,5.98,6.17,9.69,0.28,0.38,0.47
Stockholms län,0180,Stockholm,01801813,Kungsholm 13 John Ericssonsgatan mfl,1074,1083,1247,86.85,29.33,12.76,11.64,7.73,14.8,6.61,7.08,8.29,0.47,0.56,0.46
